,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
427,1.5,-4.0,0.0,1.0,0.0
428,-1.5,0.0,0.0,0.0,1.0
429,8.650001525878906,1.0,0.0,0.0,1.0
430,1.76666259765625,1.0,0.0,2.0,1.0
431,-9.36666488647461,4.0,0.0,3.0,1.0
432,2.8999977111816406,0.0,0.0,0.0,0.0
433,-0.4499969482421875,-6.0,0.0,1.0,3.0
434,1.4166641235351562,2.0,0.0,3.0,2.0
435,-8.999996185302734,0.0,0.0,0.0,1.0
436,-0.16666793823242188,-2.0,0.0,1.0,0.0
437,6.0,0.0,1.0,0.0,0.0
438,0.25,0.0,0.0,2.0,1.0
439,1.25,1.0,0.0,0.0,0.0
440,1.0,-4.0,0.0,1.0,0.0
441,-2.75,7.0,0.0,1.0,0.0
442,0.0,0.0,0.0,1.0,1.0
443,2.25,0.0,0.0,1.0,1.0
444,0.0,0.0,0.0,1.0,1.0
445,4.099998474121094,-3.0,0.0,2.0,0.0
446,-0.34999847412109375,-1.0,0.0,1.0,1.0
447,-9.5,0.0,0.0,3.0,0.0
448,1.5833320617675781,-1.0,0.0,0.0,0.0
449,1.4166679382324219,1.0,0.0,0.0,0.0
450,0.8214302062988281,3.0,0.0,2.0,2.0
451,0.0,0.0,0.0,0.0,0.0
452,6.5,-2.0,0.0,0.0,0.0
453,-7.400001525878906,3.0,0.0,1.0,0.0
454,1.7333335876464844,-2.0,0.0,1.0,1.0
455,21.666667938232422,-1.0,0.0,4.0,1.0
456,0.0,0.0,0.0,1.0,2.0
457,-22.5,2.0,0.0,2.0,0.0
458,1.25,0.0,0.0,3.0,0.0
459,9.849998474121094,1.0,0.0,2.0,0.0
460,4.400001525878906,-3.0,0.0,2.0,0.0
461,-6.333332061767578,1.0,0.0,3.0,0.0
462,6.333332061767578,-2.0,0.0,1.0,1.0
463,-16.400001525878906,4.0,0.0,1.0,2.0
464,1.7333335876464844,-2.0,0.0,1.0,0.0
465,8.416667938232422,1.0,0.0,0.0,0.0
466,6.25,-3.0,0.0,1.0,1.0
467,-5.0,2.0,0.0,1.0,1.0
468,13.0,-2.0,0.0,2.0,0.0
469,-14.0,2.0,0.0,0.0,0.0
470,11.0,-2.0,0.0,1.0,0.0
471,-6.8000030517578125,4.0,0.0,0.0,0.0
472,1.5500030517578125,-1.0,0.0,2.0,1.0
473,-6.0,0.0,0.0,0.0,1.0
474,4.916664123535156,-1.0,0.0,2.0,1.0
475,-12.916664123535156,1.0,0.0,4.0,0.0
476,0.0,-4.0,0.0,1.0,0.0
477,-1.75,3.0,1.0,1.0,2.0
478,5.5,-1.0,0.0,2.0,0.0
479,10.0,0.0,0.0,1.0,0.0
480,-11.5,-1.0,0.0,2.0,0.0
481,11.875,7.0,0.0,2.0,0.0
482,-2.625,0.0,0.0,1.0,2.0
483,-12.75,-4.0,0.0,1.0,0.0
484,1.25,0.0,0.0,0.0,0.0
485,12.449996948242188,1.0,0.0,1.0,0.0
486,1.5500030517578125,-1.0,0.0,1.0,0.0
487,-12.416667938232422,-1.0,0.0,3.0,1.0
488,3.666667938232422,-1.0,0.0,1.0,1.0
489,5.666664123535156,1.0,0.0,0.0,0.0
490,11.333335876464844,-2.0,0.0,2.0,0.0
491,-9.800003051757812,4.0,0.0,0.0,0.0
492,1.5500030517578125,-1.0,0.0,1.0,0.0
493,-3.0833358764648438,-1.0,0.0,1.0,1.0
494,11.333335876464844,-2.0,0.0,0.0,0.0
495,-17.799999237060547,4.0,0.0,4.0,2.0
496,-0.7000007629394531,-1.0,0.0,1.0,0.0
497,1.5,-3.0,0.0,1.0,0.0
498,-8.666667938232422,5.0,0.0,0.0,1.0
499,12.166667938232422,-4.0,0.0,3.0,0.0
500,-9.0,0.0,0.0,0.0,0.0
501,-5.0,0.0,0.0,0.0,1.0
502,16.5,0.0,0.0,0.0,1.0
503,-11.599998474121094,3.0,0.0,0.0,0.0
504,1.2666664123535156,-2.0,0.0,1.0,1.0
505,-5.0,0.0,0.0,2.0,2.0
506,0.0,-3.0,0.0,0.0,0.0
507,17.233333587646484,10.0,0.0,2.0,0.0
508,7.099998474121094,-9.0,0.0,3.0,0.0
509,-8.5,1.0,0.0,1.0,0.0
510,-10.0,0.0,0.0,1.0,1.0
511,2.5,2.0,0.0,1.0,0.0
512,-0.5,0.0,0.0,0.0,0.0
513,-4.900001525878906,1.0,0.0,0.0,0.0
514,1.4000015258789062,-2.0,0.0,0.0,0.0
515,0.0,0.0,0.0,1.0,0.0
516,4.3000030517578125,1.0,0.0,0.0,1.0
517,1.0749969482421875,-2.0,0.0,0.0,0.0
518,2.625,0.0,0.0,1.0,1.0
519,-8.625,0.0,0.0,0.0,0.0
520,0.9107131958007812,-1.0,0.0,0.0,0.0
521,4.714286804199219,-4.0,0.0,1.0,1.0
522,5.0,-1.0,0.0,3.0,0.0
523,-7.5,2.0,0.0,1.0,0.0
