,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
292,0.0,-3.0,0.0,0.0,0.0
293,4.083332061767578,4.0,0.0,1.0,0.0
294,4.0,0.0,0.0,0.0,1.0
295,-2.25,0.0,0.0,1.0,0.0
296,-1.5,4.0,0.0,0.0,0.0
297,4.0,-4.0,0.0,0.0,1.0
298,-0.5,0.0,0.0,1.0,0.0
299,0.16666793823242188,-1.0,0.0,0.0,0.0
300,0.0,-3.0,0.0,0.0,0.0
301,-0.4166679382324219,4.0,1.0,0.0,0.0
302,8.75,-2.0,0.0,1.0,2.0
303,-9.75,2.0,0.0,2.0,1.0
304,9.75,-2.0,0.0,0.0,0.0
305,-8.75,2.0,0.0,0.0,0.0
306,8.75,-2.0,0.0,0.0,0.0
307,-9.5,2.0,0.0,2.0,0.0
308,9.5,-2.0,0.0,1.0,0.0
309,-8.25,2.0,0.0,0.0,0.0
310,-1.875,4.0,0.0,0.0,2.0
311,-1.625,-4.0,0.0,2.0,2.0
312,0.125,4.0,0.0,1.0,0.0
313,-0.125,-4.0,0.0,0.0,0.0
314,4.25,0.0,0.0,0.0,0.0
315,-4.75,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,1.0,0.0
317,8.333332061767578,-2.0,0.0,0.0,0.0
318,-7.333332061767578,2.0,0.0,0.0,0.0
319,6.333332061767578,-2.0,0.0,0.0,1.0
320,-3.3333358764648438,2.0,0.0,0.0,0.0
321,11.333335876464844,-2.0,0.0,0.0,0.0
322,-14.333332061767578,2.0,0.0,1.0,1.0
323,14.333332061767578,-2.0,0.0,0.0,0.0
324,-15.333332061767578,2.0,0.0,0.0,1.0
325,8.333332061767578,-2.0,0.0,0.0,0.0
326,-7.333332061767578,2.0,0.0,0.0,0.0
327,6.333332061767578,-2.0,0.0,0.0,1.0
328,-3.3333358764648438,2.0,0.0,0.0,0.0
329,11.333335876464844,-2.0,0.0,0.0,1.0
330,-14.333332061767578,2.0,0.0,0.0,0.0
331,14.333332061767578,-2.0,0.0,1.0,2.0
332,-3.3333358764648438,2.0,1.0,3.0,2.0
333,-15.666664123535156,-2.0,0.0,3.0,1.0
334,10.5,1.0,0.0,0.0,1.0
335,-11.5,-1.0,0.0,0.0,1.0
336,16.666664123535156,2.0,0.0,0.0,0.0
337,-18.666664123535156,-2.0,0.0,0.0,0.0
338,13.5,1.0,0.0,1.0,0.0
339,-13.5,0.0,0.0,1.0,3.0
340,8.5,0.0,0.0,0.0,0.0
341,-9.0,0.0,0.0,1.0,2.0
342,8.0,0.0,0.0,0.0,0.0
