,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
552,7.75,2.0,1.0,0.0,0.0
553,6.25,-3.0,0.0,0.0,0.0
554,-6.8000030517578125,4.0,0.0,1.0,0.0
555,1.5500030517578125,-1.0,0.0,0.0,0.0
556,-11.150001525878906,1.0,0.0,0.0,1.0
557,1.0666694641113281,-2.0,0.0,4.0,2.0
558,7.833332061767578,-1.0,0.0,0.0,0.0
559,0.0,-2.0,0.0,0.0,1.0
560,-3.75,4.0,1.0,1.0,3.0
561,6.25,-3.0,0.0,4.0,0.0
562,-4.400001525878906,4.0,0.0,1.0,1.0
563,4.400001525878906,-3.0,0.0,0.0,1.0
564,-10.75,2.0,0.0,1.0,4.0
565,8.75,-2.0,0.0,0.0,0.0
566,-9.5,2.0,0.0,0.0,1.0
567,9.5,-2.0,0.0,0.0,0.0
568,0.9000015258789062,8.0,0.0,1.0,2.0
569,7.099998474121094,-9.0,0.0,1.0,2.0
570,-1.5,1.0,0.0,1.0,2.0
571,-8.5,2.0,0.0,2.0,1.0
572,0.0,0.0,0.0,0.0,0.0
573,0.25,0.0,0.0,0.0,0.0
574,3.75,0.0,0.0,0.0,1.0
575,0.25,0.0,0.0,0.0,0.0
576,4.416664123535156,2.0,0.0,1.0,2.0
577,2.8333358764648438,0.0,0.0,2.0,1.0
578,-2.0,2.0,0.0,0.0,1.0
579,4.8000030517578125,-3.0,0.0,1.0,1.0
580,-12.050003051757812,-1.0,1.0,0.0,0.0
581,0.0,4.0,0.0,0.0,1.0
582,-1.75,-4.0,0.0,1.0,0.0
583,0.0,-4.0,0.0,0.0,0.0
584,0.5,4.0,0.0,0.0,0.0
585,-0.75,0.0,0.0,0.0,0.0
586,2.0,0.0,0.0,0.0,0.0
587,0.0,-4.0,0.0,0.0,0.0
588,-2.083332061767578,3.0,1.0,3.0,2.0
589,4.333332061767578,-1.0,0.0,0.0,0.0
590,-0.6666679382324219,4.0,0.0,2.0,1.0
591,1.2666664123535156,-1.0,0.0,0.0,0.0
592,-1.7999992370605469,5.0,0.0,1.0,2.0
593,2.8999977111816406,0.0,0.0,0.0,0.0
594,-5.3249969482421875,-2.0,0.0,2.0,0.0
595,0.9107131958007812,-1.0,0.0,0.0,0.0
596,0.9142875671386719,3.0,0.0,0.0,0.0
597,2.3999977111816406,0.0,0.0,0.0,0.0
598,-5.849998474121094,-2.0,0.0,1.0,0.0
599,1.3928565979003906,-1.0,0.0,0.0,0.0
600,1.6571426391601562,3.0,0.0,0.0,0.0
601,2.1000022888183594,0.0,0.0,2.0,0.0
602,-3.5250015258789062,-2.0,0.0,0.0,0.0
603,0.625,-1.0,0.0,0.0,0.0
604,-3.25,-3.0,0.0,0.0,0.0
605,1.375,4.0,0.0,1.0,2.0
606,4.208332061767578,-2.0,0.0,0.0,0.0
607,1.2666664123535156,-1.0,0.0,0.0,1.0
608,-6.849998474121094,-1.0,0.0,0.0,0.0
609,-2.3499984741210938,1.0,0.0,3.0,2.0
610,-1.4000015258789062,-1.0,0.0,2.0,2.0
611,-1.2000007629394531,1.0,0.0,0.0,0.0
612,13.450000762939453,-1.0,0.0,1.0,1.0
613,-0.5,0.0,0.0,1.0,1.0
614,2.75,0.0,0.0,2.0,1.0
615,3.25,0.0,0.0,0.0,0.0
616,-8.25,0.0,0.0,1.0,1.0
617,0.9285697937011719,3.0,0.0,0.0,0.0
618,-1.6785697937011719,-3.0,0.0,1.0,0.0
619,0.8214302062988281,3.0,0.0,0.0,0.0
620,-9.571430206298828,-2.0,0.0,1.0,0.0
621,3.0,0.0,0.0,1.0,1.0
622,3.0,0.0,0.0,0.0,0.0
623,2.4000015258789062,0.0,0.0,0.0,0.0
624,1.8499984741210938,-1.0,0.0,2.0,2.0
625,0.0,0.0,0.0,1.0,0.0
626,0.625,4.0,0.0,2.0,4.0
627,0.625,-4.0,0.0,0.0,1.0
628,-3.700000762939453,6.0,1.0,1.0,2.0
629,2.1000022888183594,0.0,0.0,1.0,1.0
630,-3.5250015258789062,-2.0,0.0,2.0,0.0
631,0.625,-1.0,0.0,0.0,0.0
632,6.333335876464844,-4.0,0.0,3.0,2.0
633,5.666664123535156,-1.0,0.0,0.0,0.0
634,0.25,2.0,0.0,1.0,0.0
635,-1.25,-3.0,0.0,0.0,2.0
